"","Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"140","Basin","ZONE 6","pH_Field","Std. Deviation",57,0.590850780217836,"0.046489791829899",0.49973246258247,0.681969097853203
"141","Combined","All Basins","Specific_Conductance_Field","5Pct",9,172.304033213858,"",143.164417333927,189.088525440219
"142","Combined","All Basins","Specific_Conductance_Field","10Pct",14,195.860973768311,"",173.011962905387,205.420871292097
"143","Combined","All Basins","Specific_Conductance_Field","25Pct",37,226.910496660716,"",217.907356481389,237.078486805428
"144","Combined","All Basins","Specific_Conductance_Field","50Pct",83,294.683832594817,"",281.404252882368,330.941992540367
"145","Combined","All Basins","Specific_Conductance_Field","75Pct",150,441.157470198233,"",408.271327606148,495.048002187986
"146","Combined","All Basins","Specific_Conductance_Field","90Pct",227,999.318899788356,"",656.145874006485,2100.50234414284
"147","Combined","All Basins","Specific_Conductance_Field","95Pct",269,2126.86266302221,"",1510.68402358592,3267.39033427897
"148","Combined","All Basins","Specific_Conductance_Field","Mean",351,799.280541830537,"89.8847017345058",623.109763669781,975.451319991293
"149","Combined","All Basins","Specific_Conductance_Field","Variance",351,10139806.4180037,"3685572.83709461",2916216.39489918,17363396.4411083
"150","Combined","All Basins","Specific_Conductance_Field","Std. Deviation",351,1526.51861673696,"212.536976492317",1109.95379742898,1943.08343604494
"151","Basin","ZONE 1","Specific_Conductance_Field","5Pct",2,169.156909154594,"",136.516010344654,178.522917460267
"152","Basin","ZONE 1","Specific_Conductance_Field","10Pct",6,185.036759590515,"",168.118613211727,197.616234967868
"153","Basin","ZONE 1","Specific_Conductance_Field","25Pct",14,207.607975128194,"",197.405831603687,222.663868305168
"154","Basin","ZONE 1","Specific_Conductance_Field","50Pct",28,245.76004423742,"",231.491681418297,274.869968439139
"155","Basin","ZONE 1","Specific_Conductance_Field","75Pct",45,330.873705818818,"",284.855857444961,366.067724654464
"156","Basin","ZONE 1","Specific_Conductance_Field","90Pct",54,416.806269533405,"",351.87926097422,1002.05925242633
"157","Basin","ZONE 1","Specific_Conductance_Field","95Pct",58,969.031211500507,"",408.486200660701,2127
"158","Basin","ZONE 1","Specific_Conductance_Field","Mean",60,319.904942716448,"33.014942256855",255.196844941343,384.613040491553
"159","Basin","ZONE 1","Specific_Conductance_Field","Variance",60,71541.4862437647,"43291.5968955465",0,156391.456992262
"160","Basin","ZONE 1","Specific_Conductance_Field","Std. Deviation",60,267.472402770388,"80.9272217379193",108.857962795179,426.086842745597
"161","Basin","ZONE 2","Specific_Conductance_Field","5Pct",2,216.213617722983,"",42.8,225.89117403242
"162","Basin","ZONE 2","Specific_Conductance_Field","10Pct",4,225.528830127414,"",176.041766203861,254.487931182796
"163","Basin","ZONE 2","Specific_Conductance_Field","25Pct",13,269.487943287067,"",251.805165495071,299.938466511711
"164","Basin","ZONE 2","Specific_Conductance_Field","50Pct",28,347.874032723764,"",314.914842731593,389.25884650076
"165","Basin","ZONE 2","Specific_Conductance_Field","75Pct",43,429.667172005611,"",396.803003614582,482.126235883999
"166","Basin","ZONE 2","Specific_Conductance_Field","90Pct",52,533.380763110466,"",485.037590901372,616.083866452322
"167","Basin","ZONE 2","Specific_Conductance_Field","95Pct",54,576.97517495741,"",533.31774069767,5482
"168","Basin","ZONE 2","Specific_Conductance_Field","Mean",60,445.654084127696,"47.7023935240503",352.1591108442,539.149057411191
"169","Basin","ZONE 2","Specific_Conductance_Field","Variance",60,371331.645272546,"242453.743686986",0,846532.250815943
"170","Basin","ZONE 2","Specific_Conductance_Field","Std. Deviation",60,609.369875586696,"198.938078005213",219.45840754286,999.281343630533
"171","Basin","ZONE 3","Specific_Conductance_Field","5Pct",3,86.5765099019607,"",44.6510286547896,198.236972206776
"172","Basin","ZONE 3","Specific_Conductance_Field","10Pct",5,198.620797963094,"",66.2129491560339,244.796062925763
"173","Basin","ZONE 3","Specific_Conductance_Field","25Pct",13,277.402967664362,"",244.287275947613,332.774979880032
"174","Basin","ZONE 3","Specific_Conductance_Field","50Pct",27,441.790061935458,"",376.118594596622,546.401716782584
"175","Basin","ZONE 3","Specific_Conductance_Field","75Pct",42,1053.01449705746,"",615.150644311091,2152.40225840862
"176","Basin","ZONE 3","Specific_Conductance_Field","90Pct",52,2517.10518343541,"",1979.62531170578,11132.8581679103
